Date,Region,Max_Temp,Min_Temp,Rainfall,Price
2017-03-01,Sirsi,35,20.9,0,58550
2017-03-02,Sirsi,34.1,20.2,0,60361
2017-03-03,Sirsi,35.4,19.9,0,57995
2017-03-04,Sirsi,35.1,18.5,0,59885
2017-03-05,Sirsi,34.3,18.3,0,59885
2017-03-06,Sirsi,33.7,18,0,59141
2017-03-07,Sirsi,33.6,17.4,0,59230
2017-03-08,Sirsi,34.7,18.1,0,57909
2017-03-09,Sirsi,35.3,21.2,0,59844
2017-03-10,Sirsi,32.6,19.2,0,58853
2017-03-11,Sirsi,32.3,15.9,0,58341
2017-03-12,Sirsi,33.2,14.5,0,58341
2017-03-13,Sirsi,34.1,16.3,0,59085
2017-03-14,Sirsi,34.7,17.7,0,59498
2017-03-15,Sirsi,33.8,19.5,0.1,56579
2017-03-16,Sirsi,33.6,19.5,0,58028
2017-03-17,Sirsi,34.9,19,0,57228
2017-03-18,Sirsi,35.8,20.3,0,55641
2017-03-19,Sirsi,35.7,20.1,0,55641
2017-03-20,Sirsi,35.9,19.9,0,59604
2017-03-21,Sirsi,36.2,20.1,0,57524
2017-03-22,Sirsi,36.1,21.2,0,56680
2017-03-23,Sirsi,34.3,20.3,0,57720
2017-03-24,Sirsi,36.2,20.4,0,58156
2017-03-25,Sirsi,36.9,20.4,0,56974
2017-03-26,Sirsi,37.2,21.2,0.2,56974
2017-03-27,Sirsi,38.9,21.7,0,56828
2017-03-28,Sirsi,33.8,21.8,0.7,56828
2017-03-29,Sirsi,34.7,22.2,1.5,57081
2017-03-30,Sirsi,34.2,22,0,59535
2017-03-31,Sirsi,37,22,0,55910
2017-04-01,Sirsi,33.7,22.4,0.5,55910
2017-04-02,Sirsi,35.4,21.9,1.4,55910
2017-04-03,Sirsi,35.2,22.1,0.2,55910
2017-04-04,Sirsi,35.9,21.6,0,53449
2017-04-05,Sirsi,35.2,22.1,0.4,54572
2017-04-06,Sirsi,37.3,22.1,0,53774
2017-04-07,Sirsi,36.8,21.4,0,54558
2017-04-08,Sirsi,38.6,21.4,0,50544
2017-04-09,Sirsi,36.1,21.9,0.9,50544
2017-04-10,Sirsi,34.1,22,0.5,53376
2017-04-11,Sirsi,35.4,22.1,0.1,52199
2017-04-12,Sirsi,37.4,21.5,0.1,54628
2017-04-13,Sirsi,37.3,21,0,45905
2017-04-14,Sirsi,35,22.5,0,47483
2017-04-15,Sirsi,33.8,20.7,0.6,50108
2017-04-16,Sirsi,33.2,22.1,1.9,50108
2017-04-17,Sirsi,33.1,21.4,0,51878
2017-04-18,Sirsi,35.2,21.3,0.3,50308
2017-04-19,Sirsi,34.3,22.9,0.5,51614
2017-04-20,Sirsi,34.4,22,0.4,51811
2017-04-21,Sirsi,32.9,21.8,1.3,45596
2017-04-22,Sirsi,33.8,21.5,0.2,45596
2017-04-23,Sirsi,34.8,20.8,0.2,45596
2017-04-24,Sirsi,34.8,20.6,0,49329
2017-04-25,Sirsi,36.4,21.1,0,47614
2017-04-26,Sirsi,37.3,20.9,0.4,43453
2017-04-27,Sirsi,37.6,21.2,0.2,49956
2017-04-28,Sirsi,34.5,22,0.4,49956
2017-04-29,Sirsi,34,20.9,0,47781
2017-04-30,Sirsi,35.1,20.8,0.7,47781
2017-05-01,Sirsi,36.1,21.8,0.4,47781
2017-05-02,Sirsi,33.9,21.6,0,41225
2017-05-03,Sirsi,34.3,22.4,2,44291
2017-05-04,Sirsi,34.1,22.8,2.3,45826
2017-05-05,Sirsi,34.4,23.8,2.2,45391
2017-05-06,Sirsi,32.8,23.9,1.4,47475
2017-05-07,Sirsi,32.9,22.8,5.8,47475
2017-05-08,Sirsi,34.8,21.8,3.3,47475
2017-05-09,Sirsi,32.1,22.6,0.2,45759
2017-05-10,Sirsi,33.3,22.6,1.3,43206
2017-05-11,Sirsi,31.3,22.4,0.8,45991
2017-05-12,Sirsi,33.1,22.9,2.1,47863
2017-05-13,Sirsi,33.3,23.5,1.6,47863
2017-05-14,Sirsi,31.5,23.8,1.9,47863
2017-05-15,Sirsi,29,22,1.3,47955
2017-05-16,Sirsi,33,22,0.3,47252
2017-05-17,Sirsi,32.1,23,3,45390
2017-05-18,Sirsi,34.1,23.6,1.7,45390
2017-05-19,Sirsi,32.6,22.5,0.2,45390
2017-05-20,Sirsi,34.6,23.2,0.4,47105
2017-05-21,Sirsi,32.7,23.4,0.9,47105
2017-05-22,Sirsi,34.6,23.4,0,47105
2017-05-23,Sirsi,32.9,23.5,2.5,47105
2017-05-24,Sirsi,32.1,23.5,1.6,42476
2017-05-25,Sirsi,33.4,24,1.9,42476
2017-05-26,Sirsi,31.4,23.4,0.4,42476
2017-05-27,Sirsi,30.6,23.1,0.1,42476
2017-05-28,Sirsi,29.5,23.2,1.6,42476
2017-05-29,Sirsi,30.2,23.1,0.5,43236
2017-05-30,Sirsi,28.3,21.9,4.5,42864
2017-05-31,Sirsi,27.4,22,3.2,40152
2017-06-01,Sirsi,27.6,22.4,2.2,40152
2017-06-02,Sirsi,29.5,22.5,1.7,44814
2017-06-03,Sirsi,27.2,22,10.6,44814
2017-06-04,Sirsi,29.5,22.4,1.4,44814
2017-06-05,Sirsi,26.6,22.9,8.6,44814
2017-06-06,Sirsi,26.7,21.1,6.2,44814
2017-06-07,Sirsi,24.2,21.6,7.8,42233
2017-06-08,Sirsi,23.5,21.4,19.6,42233
2017-06-09,Sirsi,24.6,21.1,15.6,42233
2017-06-10,Sirsi,24.2,21.1,13.6,42233
2017-06-11,Sirsi,22.8,21.3,45,42233
2017-06-12,Sirsi,23.9,21.9,24.1,42233
2017-06-13,Sirsi,26,21.8,6.5,42233
2017-06-14,Sirsi,26.8,21.8,1.9,42233
2017-06-15,Sirsi,26.1,22.2,3.5,42233
2017-06-16,Sirsi,24.8,21.4,10.5,42233
2017-06-17,Sirsi,24,21.6,12.7,42233
2017-06-18,Sirsi,26.2,21.2,2.1,42233
2017-06-19,Sirsi,25.6,21.9,9.2,42233
2017-06-20,Sirsi,25.1,21.6,5.9,42233
2017-06-21,Sirsi,26.9,21.6,1.7,42233
2017-06-22,Sirsi,26.6,21.9,2.3,42233
2017-06-23,Sirsi,25.1,21.9,5.8,40961
2017-06-24,Sirsi,25.2,21.3,8.2,40961
2017-06-25,Sirsi,24,21.2,6.6,40961
2017-06-26,Sirsi,25.1,19.8,20.8,40961
2017-06-27,Sirsi,23.4,20.1,28.7,40961
2017-06-28,Sirsi,23.2,21.1,17.4,42070
2017-06-29,Sirsi,24.7,21.4,14.9,42070
2017-06-30,Sirsi,24.9,21.2,12.7,42070
2017-07-01,Sirsi,24.4,21.3,8.3,42070
2017-07-02,Sirsi,24.3,21.2,5.9,42070
2017-07-03,Sirsi,24.8,21.4,5.5,42070
2017-07-04,Sirsi,25.4,21.2,3.4,42070
2017-07-05,Sirsi,24.6,20.9,7.5,42070
2017-07-06,Sirsi,24.5,21.2,6.5,42070
2017-07-07,Sirsi,26.2,21.4,2.9,42070
2017-07-08,Sirsi,26.3,21.3,5.4,42070
2017-07-09,Sirsi,27,21.2,1.2,42070
2017-07-10,Sirsi,25.7,21.2,1.7,42070
2017-07-11,Sirsi,25,21.3,2.9,42070
2017-07-12,Sirsi,25.2,21.4,2.8,39970
2017-07-13,Sirsi,23.9,20.7,8.5,39970
2017-07-14,Sirsi,23.1,21.3,7.6,39970
2017-07-15,Sirsi,23.7,20.6,7.2,39970
2017-07-16,Sirsi,23.8,20.8,8.6,39970
2017-07-17,Sirsi,23,21.2,8.7,39970
2017-07-18,Sirsi,22.3,21.2,21.9,39970
2017-07-19,Sirsi,22.4,21.6,40.2,39970
2017-07-20,Sirsi,23.7,21,20,39970
2017-07-21,Sirsi,23.9,21.2,17.7,39970
2017-07-22,Sirsi,24.7,21,6,39970
2017-07-23,Sirsi,24.6,20.9,5.6,39970
2017-07-24,Sirsi,25.1,21.4,7.9,39970
2017-07-25,Sirsi,25.5,21.1,4.2,39970
2017-07-26,Sirsi,24.9,20.9,4.2,39970
2017-07-27,Sirsi,24.7,20.6,5.5,39970
2017-07-28,Sirsi,24.3,21.3,2.7,39970
2017-07-29,Sirsi,26,21.4,3.2,39970
2017-07-30,Sirsi,25.8,21.3,1.5,39970
2017-07-31,Sirsi,27.2,21.5,2.4,39970
2017-08-01,Sirsi,27.1,21.8,1.2,39970
2017-08-02,Sirsi,25.1,20.9,3,43361
2017-08-03,Sirsi,23.8,21.1,5.3,43361
2017-08-04,Sirsi,24.4,21.1,7.6,43361
2017-08-05,Sirsi,24.2,21.3,4.3,43361
2017-08-06,Sirsi,25,21.5,2.2,43361
2017-08-07,Sirsi,25.9,21.5,3.6,43361
2017-08-08,Sirsi,25.4,21.4,2.7,43361
2017-08-09,Sirsi,26.2,21.4,1.8,43361
2017-08-10,Sirsi,26.6,21.5,6,43361
2017-08-11,Sirsi,24.8,20.9,9.6,43361
2017-08-12,Sirsi,26.4,20.7,11.3,43361
2017-08-13,Sirsi,26.2,21.3,0.8,43361
2017-08-14,Sirsi,26.6,21.1,0.3,43361
2017-08-15,Sirsi,27.3,21.3,2.3,43361
2017-08-16,Sirsi,26.3,21.6,6,41186
2017-08-17,Sirsi,26.6,21.3,9.9,41186
2017-08-18,Sirsi,25,21,7.1,41186
2017-08-19,Sirsi,23.4,20.8,7.5,41186
2017-08-20,Sirsi,23.1,20.4,8.2,41186
2017-08-21,Sirsi,22.7,20.7,18.3,41186
2017-08-22,Sirsi,24,20.9,5.5,41186
2017-08-23,Sirsi,24.9,21.2,9.3,39715
2017-08-24,Sirsi,24.9,21.3,5.5,39715
2017-08-25,Sirsi,25.5,21.1,5.8,39715
2017-08-26,Sirsi,23,21.1,8.1,39715
2017-08-27,Sirsi,23.4,21.3,20.3,39715
2017-08-28,Sirsi,23.5,21,8.6,39715
2017-08-29,Sirsi,22.5,21.1,26.9,39715
2017-08-30,Sirsi,25.4,20.9,2.2,39715
2017-08-31,Sirsi,25.9,21.1,0.9,39715
2017-09-01,Sirsi,28.1,21.4,1.1,39715
2017-09-02,Sirsi,27.6,21.6,1.8,39715
2017-09-03,Sirsi,27.1,21.3,2.7,39715
2017-09-04,Sirsi,28.8,21.5,1.3,39715
2017-09-05,Sirsi,27.9,22.2,1.3,39715
2017-09-06,Sirsi,28.6,22.1,6.2,41797
2017-09-07,Sirsi,27,21.8,25.4,41797
2017-09-08,Sirsi,29.3,21.8,23.8,41797
2017-09-09,Sirsi,29.1,21.3,1.6,41797
2017-09-10,Sirsi,29.8,22.2,17,41797
2017-09-11,Sirsi,29.5,21.6,6.2,41797
2017-09-12,Sirsi,29.6,21.5,9.8,41797
2017-09-13,Sirsi,29.9,21.6,6.3,41797
2017-09-14,Sirsi,28.8,21.6,9.8,41797
2017-09-15,Sirsi,25.8,21.3,5.6,41797
2017-09-16,Sirsi,25.4,20.5,9.3,41797
2017-09-17,Sirsi,22.4,20.8,14,41797
2017-09-18,Sirsi,23.5,20.9,9.3,41797
2017-09-19,Sirsi,23.6,21,6.5,41797
2017-09-20,Sirsi,23.6,21.1,6.8,38518
2017-09-21,Sirsi,23.7,20.8,8,38518
2017-09-22,Sirsi,26.1,20,1.5,38518
2017-09-23,Sirsi,27.4,20.3,0.5,38518
2017-09-24,Sirsi,28.6,20.8,1.6,38518
2017-09-25,Sirsi,25.3,20.9,1.2,38518
2017-09-26,Sirsi,28.2,21.3,11.8,38518
2017-09-27,Sirsi,26.5,21.3,27.1,38073
2017-09-28,Sirsi,24.9,20.9,25.6,38073
2017-09-29,Sirsi,25.4,21.1,7.8,38073
2017-09-30,Sirsi,27,21.2,15.6,38073
2017-10-01,Sirsi,26,21,32.8,38073
2017-10-02,Sirsi,27.8,21.1,15.2,38073
2017-10-03,Sirsi,26.4,21,2.6,38073
2017-10-04,Sirsi,27.2,21.2,7,38873
2017-10-05,Sirsi,28.9,21,7.1,38873
2017-10-06,Sirsi,26.8,21.6,10.7,38873
2017-10-07,Sirsi,27.8,21.4,3.2,38873
2017-10-08,Sirsi,27.4,21.4,0.8,38873
2017-10-09,Sirsi,27.4,21.6,1.7,38873
2017-10-10,Sirsi,27.1,21.3,12,38873
2017-10-11,Sirsi,28.7,21.8,2,37321
2017-10-12,Sirsi,28.1,21.6,6,37321
2017-10-13,Sirsi,28.4,21.4,7.4,37321
2017-10-14,Sirsi,27.9,21.2,21.6,37321
2017-10-15,Sirsi,23.1,21,59.8,37321
2017-10-16,Sirsi,26.2,20.8,5,37321
2017-10-17,Sirsi,29,20.9,0.7,39262
2017-10-18,Sirsi,28.6,20.3,1,39262
2017-10-19,Sirsi,29.6,20.9,0,39262
2017-10-20,Sirsi,27.9,21.4,0.1,39262
2017-10-21,Sirsi,27.2,19.9,0.4,39262
2017-10-22,Sirsi,28,19.9,0,39262
2017-10-23,Sirsi,27.2,20.2,0.9,39262
2017-10-24,Sirsi,27.7,20.7,6.7,39262
2017-10-25,Sirsi,28.7,22.1,1.4,39181
2017-10-26,Sirsi,29.1,21.6,0.1,39181
2017-10-27,Sirsi,29.1,20.2,0,39181
2017-10-28,Sirsi,29.1,20.2,0,39181
2017-10-29,Sirsi,28.5,20.5,0,39181
2017-10-30,Sirsi,28.6,19.6,0,39181
2017-10-31,Sirsi,28.8,19.2,0,38546
2017-11-01,Sirsi,28.8,20.1,0,38546
2017-11-02,Sirsi,28.5,19.1,0,38633
2017-11-03,Sirsi,28.3,19.1,0,38633
2017-11-04,Sirsi,27.8,19.4,0,38633
2017-11-05,Sirsi,27.4,21.1,0.5,38633
2017-11-06,Sirsi,28.1,20.9,7,38633
2017-11-07,Sirsi,28.7,20.2,0.1,38633
2017-11-08,Sirsi,28.4,19.4,0.5,39699
2017-11-09,Sirsi,29.1,19.4,0,39699
2017-11-10,Sirsi,29.1,18.9,0,39165
2017-11-11,Sirsi,29.2,17.7,0,39165
2017-11-12,Sirsi,29,17.1,0,39165
2017-11-13,Sirsi,30.4,16.5,0,39165
2017-11-14,Sirsi,30.3,16.5,0,39012
2017-11-15,Sirsi,29.8,18.8,0.1,38318
2017-11-16,Sirsi,29.9,18.7,0,38318
2017-11-17,Sirsi,30.3,18.6,0,40474
2017-11-18,Sirsi,30,20.7,1.8,40474
2017-11-19,Sirsi,27.8,21.3,13.4,40474
2017-11-20,Sirsi,29.6,21,3.8,40474
2017-11-21,Sirsi,30,21.2,0,40474
2017-11-22,Sirsi,30,20.8,0,37699
2017-11-23,Sirsi,30.8,20.5,0,37699
2017-11-24,Sirsi,30.9,20.1,0,37699
2017-11-25,Sirsi,29.5,20.1,0,37699
2017-11-26,Sirsi,29.7,19.2,0,37699
2017-11-27,Sirsi,29.9,18.8,0,37699
2017-11-28,Sirsi,29.8,18.6,0,37699
2017-11-29,Sirsi,29.7,18.4,0,37203
2017-11-30,Sirsi,30.5,18.8,0,37203
2017-12-01,Sirsi,27.6,20.6,0,37203
2017-12-02,Sirsi,27,21.3,0,37203
2017-12-03,Sirsi,28.3,20.4,0.1,37203
2017-12-04,Sirsi,31.1,20.9,0,37203
2017-12-05,Sirsi,28.4,20.2,0.3,37203
2017-12-06,Sirsi,23,19.3,51.7,37203
2017-12-07,Sirsi,27.6,19.2,0.7,37203
2017-12-08,Sirsi,29.6,19.4,0,37203
2017-12-09,Sirsi,29.8,18.7,0,37203
2017-12-10,Sirsi,29.7,18.5,0,37203
2017-12-11,Sirsi,30.1,17.6,0,37203
2017-12-12,Sirsi,30.2,17.3,0,37203
2017-12-13,Sirsi,29.7,18.1,0,37203
2017-12-14,Sirsi,28.9,19.3,0,37203
2017-12-15,Sirsi,30.1,20,0,37203
2017-12-16,Sirsi,29.6,19.5,0,37203
2017-12-17,Sirsi,29.2,19.1,0,37203
2017-12-18,Sirsi,28.2,18.3,0,37203
2017-12-19,Sirsi,28.1,18,0,37203
2017-12-20,Sirsi,28.8,17.3,0,44279
2017-12-21,Sirsi,29,17.7,0,44279
2017-12-22,Sirsi,29,17,0,44279
2017-12-23,Sirsi,29.1,16.5,0,44279
2017-12-24,Sirsi,29.1,16.7,0,44279
2017-12-25,Sirsi,28.7,16.4,0,44279
2017-12-26,Sirsi,29.3,17.2,0,44279
2017-12-27,Sirsi,28.4,16.5,0,47918
2017-12-28,Sirsi,28.2,16.5,0,50178
2017-12-29,Sirsi,27.5,15.1,0,49087
2017-12-30,Sirsi,27.9,16.1,0,49087
2017-12-31,Sirsi,28.1,15.8,0,49087
2018-01-01,Sirsi,29.3,16.3,0,48864
2018-01-02,Sirsi,29.1,16.5,0,46623
2018-01-03,Sirsi,29.5,15.8,0,47401
2018-01-04,Sirsi,29,16.2,0,47401
2018-01-05,Sirsi,28.5,17.1,0,46311
2018-01-06,Sirsi,28,16.1,0,44977
2018-01-07,Sirsi,28.1,16.1,0,44977
2018-01-08,Sirsi,27.7,16,0,44977
2018-01-09,Sirsi,28.1,16.7,0,43773
2018-01-10,Sirsi,29.2,18.6,0,44490
2018-01-11,Sirsi,31.8,20.1,0,44490
2018-01-12,Sirsi,30.7,20.5,0,44490
2018-01-13,Sirsi,31.7,19.7,0,44490
2018-01-14,Sirsi,31.7,19.6,0,44490
2018-01-15,Sirsi,31.7,19.3,0,44490
2018-01-16,Sirsi,31.8,19.8,0,44490
2018-01-17,Sirsi,30.1,19.9,0,41194
2018-01-18,Sirsi,30.2,18.9,0,41194
2018-01-19,Sirsi,29.3,17.7,0,41194
2018-01-20,Sirsi,29.1,16.9,0,41194
2018-01-21,Sirsi,29.2,16.5,0,41194
2018-01-22,Sirsi,30.1,15.8,0,41194
2018-01-23,Sirsi,30.6,15.6,0,41912
2018-01-24,Sirsi,29.6,16.8,0,41042
2018-01-25,Sirsi,30.1,16,0,41435
2018-01-26,Sirsi,30,17.7,0,41435
2018-01-27,Sirsi,30.8,18,0,41435
2018-01-28,Sirsi,30.1,17,0,41435
2018-01-29,Sirsi,30.3,18.7,0,41435
2018-01-30,Sirsi,29.7,18.4,0,41435
2018-01-31,Sirsi,30.1,17.9,0,41435
2018-02-01,Sirsi,30.9,17,0,41435
2018-02-02,Sirsi,31.1,16.9,0,43299
2018-02-03,Sirsi,31,17.3,0,43299
2018-02-04,Sirsi,30.5,16.5,0,43299
2018-02-05,Sirsi,30.9,16.8,0,43299
2018-02-06,Sirsi,31,17.7,0,43299
2018-02-07,Sirsi,28.5,19.4,0,42940
2018-02-08,Sirsi,30.6,19.9,0,42940
2018-02-09,Sirsi,30.7,19.9,0,42940
2018-02-10,Sirsi,31.1,21.1,0.3,42940
2018-02-11,Sirsi,29.9,19.7,0.7,42940
2018-02-12,Sirsi,31.2,20.3,0.3,42940
2018-02-13,Sirsi,31.3,20.6,0.2,42940
2018-02-14,Sirsi,32.3,21.1,0,40752
2018-02-15,Sirsi,31.7,21,0,40752
2018-02-16,Sirsi,31.6,20.4,0,41786
2018-02-17,Sirsi,31.9,19.1,0,41786
2018-02-18,Sirsi,32.8,18.4,0,41786
2018-02-19,Sirsi,32.6,17.2,0,41786
2018-02-20,Sirsi,32.7,19.6,0,37655
2018-02-21,Sirsi,32.3,19.8,0,39313
2018-02-22,Sirsi,32.2,20.4,0,39313
2018-02-23,Sirsi,32.4,19.5,0,39313
2018-02-24,Sirsi,33.2,19.4,0,39313
2018-02-25,Sirsi,32.9,19.1,0,39313
2018-02-26,Sirsi,32.9,18.9,0,39313
2018-02-27,Sirsi,34.2,19.6,0,36882
2018-02-28,Sirsi,34.1,19.6,0,36882
2018-03-01,Sirsi,33.8,20.5,0,36882
2018-03-02,Sirsi,34.5,19.8,0,36882
2018-03-03,Sirsi,34.8,18.9,0,36882
2018-03-04,Sirsi,34.8,18.3,0,36882
2018-03-05,Sirsi,35.2,18.4,0,36882
2018-03-06,Sirsi,36.1,18.7,0,36882
2018-03-07,Sirsi,35.8,18.3,0,36882
2018-03-08,Sirsi,36,19.2,0,36882
2018-03-09,Sirsi,34.4,18.8,0,35009
2018-03-10,Sirsi,35.2,20.7,0,35009
2018-03-11,Sirsi,35.4,20.2,0,35009
2018-03-12,Sirsi,35.5,21.1,0,35009
2018-03-13,Sirsi,35.4,22.3,0,34700
2018-03-14,Sirsi,29.9,21.6,6,33685
2018-03-15,Sirsi,29.1,20.8,9.1,33685
2018-03-16,Sirsi,28.4,20.9,3.9,34822
2018-03-17,Sirsi,29.5,20.4,0.5,34889
2018-03-18,Sirsi,30.4,21,0.2,34889
2018-03-19,Sirsi,31.3,21.3,1.9,33202
2018-03-20,Sirsi,32.2,21.1,0.1,34312
2018-03-21,Sirsi,32.7,19.8,0.7,35944
2018-03-22,Sirsi,33.3,19.1,0,34399
2018-03-23,Sirsi,33.4,19.9,0,34842
2018-03-24,Sirsi,35.7,20.5,0,35231
2018-03-25,Sirsi,34.8,22,0.8,35231
2018-03-26,Sirsi,35.5,20.8,0,35517
2018-03-27,Sirsi,34.3,22,1,34953
2018-03-28,Sirsi,32.7,21.6,0.3,36285
2018-03-29,Sirsi,34,21,0,36285
2018-03-30,Sirsi,33.3,20.8,0,36168
2018-03-31,Sirsi,33.8,20.1,0,36168
2018-04-01,Sirsi,36.1,20,0,36168
2018-04-02,Sirsi,34,21.1,0.1,34553
2018-04-03,Sirsi,34.1,20.6,0,34769
2018-04-04,Sirsi,33.9,20.9,0.2,34621
2018-04-05,Sirsi,33.6,21.7,0.9,35471
2018-04-06,Sirsi,32.3,21.1,3.2,36045
2018-04-07,Sirsi,33.3,22.5,3.1,36045
2018-04-08,Sirsi,34.3,21.9,0.8,36045
2018-04-09,Sirsi,33.3,22.1,0,33200
2018-04-10,Sirsi,33,21.6,0.1,33065
2018-04-11,Sirsi,33.7,22.6,4.9,33421
2018-04-12,Sirsi,32.2,22.8,0.1,32991
2018-04-13,Sirsi,33.1,22.7,3.6,31250
2018-04-14,Sirsi,33.3,22.3,0,32785
2018-04-15,Sirsi,33.2,22.7,0.1,32785
2018-04-16,Sirsi,34.2,21.9,2.4,32272
2018-04-17,Sirsi,32.5,23,7.6,32272
2018-04-18,Sirsi,33.7,22.5,1.1,32272
2018-04-19,Sirsi,33.7,23.9,0.6,32272
2018-04-20,Sirsi,33.7,22.4,0.1,32272
2018-04-21,Sirsi,36.4,21.4,0,32272
2018-04-22,Sirsi,33.9,23.1,3.3,32272
2018-04-23,Sirsi,36.4,21.3,0,32272
2018-04-24,Sirsi,35.2,21.4,0.4,32272
2018-04-25,Sirsi,35.7,21.5,0,33199
2018-04-26,Sirsi,36.7,20.6,0,33103
2018-04-27,Sirsi,38.2,20.8,0,32862
2018-04-28,Sirsi,35.7,21.8,0,32862
2018-04-29,Sirsi,35.4,22.4,7.5,32862
2018-04-30,Sirsi,35,22.8,0.7,32862
2018-05-01,Sirsi,36.6,22.5,0,32862
2018-05-02,Sirsi,34.5,21.1,0,33800
2018-05-03,Sirsi,35.5,21.5,0.1,32442
2018-05-04,Sirsi,33.9,23.1,0.8,33124
2018-05-05,Sirsi,35.7,23.1,0.7,33124
2018-05-06,Sirsi,34.3,23.4,2.9,33124
2018-05-07,Sirsi,34,23.4,0.7,33124
2018-05-08,Sirsi,32.8,22.3,1.8,32927
2018-05-09,Sirsi,36.7,22.6,1.6,31079
2018-05-10,Sirsi,33.2,23.7,3.2,31079
2018-05-11,Sirsi,32.2,23.1,2.4,31079
2018-05-12,Sirsi,33,22.3,2.2,31079
2018-05-13,Sirsi,33.8,21.7,5.3,31079
2018-05-14,Sirsi,30.8,22.5,7.9,31079
2018-05-15,Sirsi,33.3,22.4,1,32279
2018-05-16,Sirsi,32.5,22.1,2.6,30096
2018-05-17,Sirsi,32.2,22.1,1.7,30096
2018-05-18,Sirsi,29.1,22.5,3.1,32819
2018-05-19,Sirsi,29.2,23.3,4.5,32819
2018-05-20,Sirsi,30.7,22.6,0.7,32819
2018-05-21,Sirsi,32,22.8,0,32610
2018-05-22,Sirsi,32,22.5,2.6,31467
2018-05-23,Sirsi,31.7,22.5,1.8,29732
2018-05-24,Sirsi,31.5,23,11.8,34067
2018-05-25,Sirsi,30.7,22.4,2.6,32982
2018-05-26,Sirsi,33.1,23.7,1.8,32814
2018-05-27,Sirsi,34.4,23.5,0,32814
2018-05-28,Sirsi,27.9,22.8,9.7,32778
2018-05-29,Sirsi,27.4,22.7,12.5,32784
2018-05-30,Sirsi,26.6,22.6,1,32689
2018-05-31,Sirsi,27.6,23,4.6,32928
2018-06-01,Sirsi,28.9,22.9,5.9,32442
2018-06-02,Sirsi,31.7,22.9,3.6,32442
2018-06-03,Sirsi,28,22.2,7.6,32442
2018-06-04,Sirsi,27.6,22.3,11.1,33154
2018-06-05,Sirsi,28.5,22.2,3.5,32531
2018-06-06,Sirsi,28,22.3,3.9,32006
2018-06-07,Sirsi,26.7,21.9,81.1,31026
2018-06-08,Sirsi,23.9,21.6,42.8,29453
2018-06-09,Sirsi,23.4,20.2,86.8,29838
2018-06-10,Sirsi,25.7,21.7,14.3,29838
2018-06-11,Sirsi,25.3,22.5,9.5,29811
2018-06-12,Sirsi,25.7,22,7.7,30357
2018-06-13,Sirsi,25.9,21.9,8,32317
2018-06-14,Sirsi,25.4,22,6.4,32317
2018-06-15,Sirsi,26.2,21.5,4.5,30997
2018-06-16,Sirsi,26.2,21.5,3.5,31093
2018-06-17,Sirsi,24.9,21.5,11.6,31093
2018-06-18,Sirsi,24.8,21.2,13.9,30992
2018-06-19,Sirsi,24.3,21.4,16.3,31368
2018-06-20,Sirsi,23.7,21.2,70.6,31230
2018-06-21,Sirsi,27.4,21.2,15.6,31151
2018-06-22,Sirsi,25.2,20.4,18.4,31063
2018-06-23,Sirsi,23.6,20.9,21.4,30592
2018-06-24,Sirsi,24.2,21.3,13.5,30592
2018-06-25,Sirsi,23.8,21,16.6,28948
2018-06-26,Sirsi,24.4,21,13.6,30407
2018-06-27,Sirsi,23.5,20.7,12.8,30180
2018-06-28,Sirsi,22.8,20.8,31.8,30562
2018-06-29,Sirsi,23.2,20.8,15.9,31764
2018-06-30,Sirsi,25.5,21.2,4.4,31764
2018-07-01,Sirsi,25.3,21.3,4.8,31764
2018-07-02,Sirsi,24.8,20.3,8.8,31764
2018-07-03,Sirsi,24.6,20.8,15.2,30427
2018-07-04,Sirsi,24.2,21.3,10.6,31689
2018-07-05,Sirsi,25.6,21,12.3,31689
2018-07-06,Sirsi,22.7,20.4,91.8,28669
2018-07-07,Sirsi,22.4,21.1,16.6,28669
2018-07-08,Sirsi,22.6,21,21.7,28669
2018-07-09,Sirsi,23.2,21,28.2,28669
2018-07-10,Sirsi,22.5,21.2,31.9,29960
2018-07-11,Sirsi,22.3,20.5,43,28647
2018-07-12,Sirsi,22.5,21.3,34.9,28656
2018-07-13,Sirsi,23.7,21.5,24.5,28638
2018-07-14,Sirsi,24.1,21.5,29.4,28638
2018-07-15,Sirsi,24.8,21.8,34.6,28638
2018-07-16,Sirsi,23.8,21.5,42.8,28638
2018-07-17,Sirsi,24.2,21.4,28.2,27847
2018-07-18,Sirsi,24.1,21.4,19.5,27023
2018-07-19,Sirsi,24.6,21.2,16.3,27799
2018-07-20,Sirsi,23.7,21.1,21.5,28390
2018-07-21,Sirsi,24.2,21.2,24.7,28390
2018-07-22,Sirsi,24.5,21.1,14.2,28390
2018-07-23,Sirsi,23.4,21,14.3,28390
2018-07-24,Sirsi,24.9,21.2,13,29038
2018-07-25,Sirsi,25,21.4,8.6,31539
2018-07-26,Sirsi,24.8,21.4,6.6,31337
2018-07-27,Sirsi,22.8,21.4,6,31337
2018-07-28,Sirsi,25.2,21.1,4,31337
2018-07-29,Sirsi,26,21.4,2.3,31337
2018-07-30,Sirsi,25.7,21.4,6.6,31466
2018-07-31,Sirsi,24.5,21.1,7.7,30889
2018-08-01,Sirsi,25,20.7,9.9,30889
2018-08-02,Sirsi,25.1,21.1,5.9,31957
2018-08-03,Sirsi,24.4,20.9,5.6,32215
